m1,m2,th,v0,lHS,lS,mu3,Tc,xi_c,status,error_msg
125.2,40.0,0.0,246.22,0.001,0.014853918079644922,0.0,158.8450684821068,0.15092854573779182,success,
125.2,40.0,0.0,246.22,0.001,0.04254815849170226,0.0,158.8451767149533,0.15092863458581338,success,
125.2,40.0,0.0,246.22,0.001,0.12187665108479519,0.0,158.84545731955157,0.15091761534475762,success,
125.2,40.0,0.0,246.22,0.001,0.34910836581897486,0.0,158.8461036855302,0.15078629988572423,success,
125.2,40.0,0.0,246.22,0.001,1.0,0.0,158.8473572527833,0.1508879027962449,success,
125.2,40.0,0.0,246.22,0.01,0.0035397558138846796,0.0,158.7885200371444,0.1508139689255524,success,
125.2,40.0,0.0,246.22,0.01,0.010944064475962058,0.0,158.78885026113485,0.1508314396146509,success,
125.2,40.0,0.0,246.22,0.01,0.03383638690109842,0.0,158.78983384479852,0.1508412879572183,success,
125.2,40.0,0.0,246.22,0.01,0.10461388280702541,0.0,158.79258113830463,0.15085467482798415,success,
125.2,40.0,0.0,246.22,0.01,0.3234406944202065,0.0,158.79930321943638,0.1508433648120753,success,
125.2,40.0,0.0,246.22,0.01,1.0,0.0,158.81285596811304,0.1508013620940718,success,
125.2,40.0,0.0,246.22,0.1,0.004311060230332742,0.0,,,meta_stable,
125.2,40.0,0.0,246.22,0.1,0.012813485222810497,0.0,116.92652111203701,1.6687256021087378,success,
125.2,40.0,0.0,246.22,0.1,0.03808469257747081,0.0,138.75761565930173,0.30143068945410173,success,
125.2,40.0,0.0,246.22,0.1,0.11319666612939842,0.0,148.84619578674534,0.1815243602369134,success,
125.2,40.0,0.0,246.22,0.1,0.33644712233781765,0.0,151.96184798803355,0.168812505915629,success,
125.2,40.0,0.0,246.22,0.1,1.0,0.0,152.94895981097076,0.1653616658238604,success,
125.2,50.0,0.0,246.22,1e-05,0.013150715418962278,0.0,158.85110102538647,0.15088280783543143,success,
125.2,50.0,0.0,246.22,1e-05,0.03127227696507047,0.0,158.85110159252298,0.15102953380701248,success,
125.2,50.0,0.0,246.22,1e-05,0.0743651790358069,0.0,158.85110288777022,0.15104907961453445,success,
125.2,50.0,0.0,246.22,1e-05,0.1768396928437461,0.0,158.85110562209053,0.15091210170754435,success,
125.2,50.0,0.0,246.22,1e-05,0.4205231180847802,0.0,158.85111115615604,0.15093631478075073,success,
125.2,50.0,0.0,246.22,1e-05,1.0,0.0,158.85112097701594,0.150935369117553,success,
125.2,50.0,0.0,246.22,0.0001,0.013122026502712466,0.0,158.850590394802,0.15101681402856368,success,
125.2,50.0,0.0,246.22,0.0001,0.031217687470969674,0.0,158.850595987856,0.150818428197347,success,
125.2,50.0,0.0,246.22,0.0001,0.07426779780041509,0.0,158.85060868258188,0.15092288495467046,success,
125.2,50.0,0.0,246.22,0.0001,0.17668527802556067,0.0,158.85063652382303,0.1507057753393174,success,
125.2,50.0,0.0,246.22,0.0001,0.4203394794990839,0.0,158.85069180215285,0.15093258227482212,success,
125.2,50.0,0.0,246.22,0.0001,1.0,0.0,158.85079001685213,0.15089939698539814,success,
125.2,50.0,0.0,246.22,0.001,0.01283686034190892,0.0,158.84547422480583,0.15093261529706775,success,
125.2,50.0,0.0,246.22,0.001,0.030673762674048526,0.0,158.84552952752924,0.15094742024003138,success,
125.2,50.0,0.0,246.22,0.001,0.07329515874782334,0.0,158.84565627815797,0.15092713049183937,success,
125.2,50.0,0.0,246.22,0.001,0.1751392665111069,0.0,158.8459332699958,0.15091840354354918,success,
125.2,50.0,0.0,246.22,0.001,0.4184964354819606,0.0,158.84648947530718,0.150922396227561,success,
125.2,50.0,0.0,246.22,0.001,1.0,0.0,158.84747755810713,0.15087405082938166,success,
125.2,50.0,0.0,246.22,0.01,0.01015749890332886,0.0,158.7933076744866,0.150854962599465,success,
125.2,50.0,0.0,246.22,0.01,0.025434864438225416,0.0,158.79381050255992,0.15075324536067947,success,
125.2,50.0,0.0,246.22,0.01,0.06369012048614531,0.0,158.79501962993777,0.15083207279699404,success,
125.2,50.0,0.0,246.22,0.01,0.1594831164676231,0.0,158.79778451686263,0.15085021353622732,success,
125.2,50.0,0.0,246.22,0.01,0.39935337292631334,0.0,158.8035510214335,0.15084512582251408,success,
125.2,50.0,0.0,246.22,0.01,1.0,0.0,158.8140643282283,0.15078801859544613,success,
125.2,50.0,0.0,246.22,0.1,0.000593901463067146,0.0,,,meta_stable,
125.2,50.0,0.0,246.22,0.1,0.002624046435597806,0.0,131.13231489293486,1.284027617980569,success,
125.2,50.0,0.0,246.22,0.1,0.011593875624776942,0.0,,,no_transition,
125.2,50.0,0.0,246.22,0.1,0.051225447148832225,0.0,149.20976464238504,0.18463238913027707,success,
125.2,50.0,0.0,246.22,0.1,0.22633039378049116,0.0,152.07246834831614,0.16742575929064668,success,
125.2,50.0,0.0,246.22,0.1,1.0,0.0,152.8118040417701,0.1647482250435863,success,
125.2,10.0,0.0,246.22,1e-05,6.925929234606273e-05,0.0,158.85108189960974,0.15093175890600727,success,
125.2,10.0,0.0,246.22,1e-05,0.0002293075180112291,0.0,158.8510819246572,0.15091603969809667,success,
125.2,10.0,0.0,246.22,1e-05,0.0007592040870665817,0.0,158.85108200591895,0.1509451905775124,success,
125.2,10.0,0.0,246.22,1e-05,0.0025136151261746977,0.0,158.85108228602647,0.15093069014267715,success,
125.2,10.0,0.0,246.22,1e-05,0.008322216792782009,0.0,158.85108320662133,0.15096674444515934,success,
125.2,10.0,0.0,246.22,1e-05,0.027553658324559766,0.0,158.85108561566284,0.15096114985406206,success,
125.2,10.0,0.0,246.22,1e-05,0.09122618479790771,0.0,158.85109087293486,0.15094158622117765,success,
125.2,10.0,0.0,246.22,1e-05,0.3020367275645593,0.0,158.85110084505536,0.15092561569280805,success,
125.2,10.0,0.0,246.22,3.5938136638046256e-05,2.0590205946236553e-05,0.0,158.8508850826669,0.15093195560438263,success,
125.2,10.0,0.0,246.22,3.5938136638046256e-05,6.829124939283256e-05,0.0,158.8508851083707,0.15091623780582467,success,
125.2,10.0,0.0,246.22,3.5938136638046256e-05,0.00022650063606996032,0.0,158.85088519936573,0.150934883917937,success,
125.2,10.0,0.0,246.22,3.5938136638046256e-05,0.0007512315061771438,0.0,158.8508854952485,0.1509276608306859,success,
125.2,10.0,0.0,246.22,3.5938136638046256e-05,0.002491599077447478,0.0,158.85088681802037,0.1505779213299422,success,
125.2,10.0,0.0,246.22,3.5938136638046256e-05,0.008263851970651017,0.0,158.85088981601496,0.15082584425094667,success,
125.2,10.0,0.0,246.22,3.5938136638046256e-05,0.027408602776813423,0.0,158.85089842885418,0.15096043860315098,success,
125.2,10.0,0.0,246.22,3.5938136638046256e-05,0.0909057312310452,0.0,158.85091731607122,0.15093650571424064,success,
125.2,10.0,0.0,246.22,3.5938136638046256e-05,0.30150577313054105,0.0,158.85095318491489,0.15091492183641864,success,
125.2,10.0,0.0,246.22,3.5938136638046256e-05,1.0,0.0,158.85101434112457,0.15098400185367203,success,
125.2,10.0,0.0,246.22,0.0001291549665014884,1.943059942707368e-05,0.0,158.85017713159095,0.15094229492912134,success,
125.2,10.0,0.0,246.22,0.0001291549665014884,6.486161112889627e-05,0.0,158.85017722209577,0.15093878758172924,success,
125.2,10.0,0.0,246.22,0.0001291549665014884,0.00021651563627904827,0.0,158.850177534994,0.1509053696022981,success,
125.2,10.0,0.0,246.22,0.0001291549665014884,0.0007227544912530883,0.0,158.85017856725628,0.15093331545342434,success,
125.2,10.0,0.0,246.22,0.0001291549665014884,0.0024126389373249134,0.0,158.85018201806224,0.15090939243849036,success,
125.2,10.0,0.0,246.22,0.0001291549665014884,0.008053670661809832,0.0,158.85019363369724,0.15090980396275178,success,
125.2,10.0,0.0,246.22,0.0001291549665014884,0.02688409364760302,0.0,158.8502246025638,0.15095818686928217,success,
125.2,10.0,0.0,246.22,0.0001291549665014884,0.08974224569181362,0.0,158.85029241569714,0.15093959676009006,success,
125.2,10.0,0.0,246.22,0.0001291549665014884,0.29957010146510565,0.0,158.85042156597757,0.15093346969157717,success,
125.2,10.0,0.0,246.22,0.0001291549665014884,1.0,0.0,158.8506423287507,0.1509415728818786,success,
125.2,10.0,0.0,246.22,0.0004641588833612782,1.5540601895148902e-05,0.0,158.84762444831154,0.15091869302777144,success,
125.2,10.0,0.0,246.22,0.0004641588833612782,5.3180104558355086e-05,0.0,158.84762472318923,0.1509038649858289,success,
125.2,10.0,0.0,246.22,0.0004641588833612782,0.00018198288199637827,0.0,158.84762566879755,0.15086916687733173,success,
125.2,10.0,0.0,246.22,0.0004641588833612782,0.0006227473528820776,0.0,158.84762888099976,0.15093251560257254,success,
125.2,10.0,0.0,246.22,0.0004641588833612782,0.0021310480484057473,0.0,158.8476399170811,0.15091771950240657,success,
125.2,10.0,0.0,246.22,0.0004641588833612782,0.007292469030332257,0.0,158.84767814042863,0.15068518106068376,success,
125.2,10.0,0.0,246.22,0.0004641588833612782,0.02495490638896643,0.0,158.84778800557982,0.15094656281028326,success,
125.2,10.0,0.0,246.22,0.0004641588833612782,0.08539595441431778,0.0,158.84803072944072,0.15092936453032693,success,
125.2,10.0,0.0,246.22,0.0004641588833612782,0.2922258619874665,0.0,158.84849810358816,0.15092696386539747,success,
125.2,10.0,0.0,246.22,0.0004641588833612782,1.0,0.0,158.8493051685536,0.15089135110854962,success,
125.2,10.0,0.0,246.22,0.0016681005372000592,5.143592227399356e-06,0.0,,,error,"NotImplementedError: Two phases have been found to coincide at one end but not the other. Ideally, this function would find where the two diverge, make a cut, and join them such there are no more phase redundancies.
Instead, just raise an exception."
125.2,10.0,0.0,246.22,0.0016681005372000592,1.990231443985548e-05,0.0,,,error,"NotImplementedError: Two phases have been found to coincide at one end but not the other. Ideally, this function would find where the two diverge, make a cut, and join them such there are no more phase redundancies.
Instead, just raise an exception."
125.2,10.0,0.0,246.22,0.0016681005372000592,7.700884956487935e-05,0.0,,,error,"NotImplementedError: Two phases have been found to coincide at one end but not the other. Ideally, this function would find where the two diverge, make a cut, and join them such there are no more phase redundancies.
Instead, just raise an exception."
125.2,10.0,0.0,246.22,0.0016681005372000592,0.0002979735311301454,0.0,,,error,"NotImplementedError: Two phases have been found to coincide at one end but not the other. Ideally, this function would find where the two diverge, make a cut, and join them such there are no more phase redundancies.
Instead, just raise an exception."
125.2,10.0,0.0,246.22,0.0016681005372000592,0.001152961325300209,0.0,158.83835536298326,0.1509257650633589,success,
125.2,10.0,0.0,246.22,0.0016681005372000592,0.0044612010086809,0.0,158.83845869875742,0.15100674336115993,success,
125.2,10.0,0.0,246.22,0.0016681005372000592,0.017261909834376536,0.0,158.83879433889484,0.15095237855159047,success,
125.2,10.0,0.0,246.22,0.0016681005372000592,0.06679222266612259,0.0,158.83963990411755,0.15092454215003462,success,
125.2,10.0,0.0,246.22,0.0016681005372000592,0.2584419135243403,0.0,158.84136295056186,0.15091349048765354,success,
125.2,10.0,0.0,246.22,0.0016681005372000592,1.0,0.0,158.84449652082773,0.15101138185506288,success,
125.2,10.0,0.0,246.22,0.005994842503189409,1.405382435498073e-05,0.0,,,meta_stable,
125.2,10.0,0.0,246.22,0.005994842503189409,4.863270918156887e-05,0.0,120.12598303414626,1.5891543232217238,success,
125.2,10.0,0.0,246.22,0.005994842503189409,0.00016829158687335058,0.0,141.36322229065902,0.2627673632946996,success,
125.2,10.0,0.0,246.22,0.005994842503189409,0.0005823664502549292,0.0,149.76727498701874,0.17770439750064687,success,
125.2,10.0,0.0,246.22,0.005994842503189409,0.0020152563100956297,0.0,,,error,"NotImplementedError: Two phases have been found to coincide at one end but not the other. Ideally, this function would find where the two diverge, make a cut, and join them such there are no more phase redundancies.
Instead, just raise an exception."
125.2,10.0,0.0,246.22,0.005994842503189409,0.0069737155936823786,0.0,152.8219624254678,0.16669195496636022,success,
125.2,10.0,0.0,246.22,0.005994842503189409,0.024132269894374406,0.0,153.02090745465975,0.16612831178261317,success,
125.2,10.0,0.0,246.22,0.005994842503189409,0.08350877554893485,0.0,153.07764674208954,0.16587512807832436,success,
125.2,10.0,0.0,246.22,0.005994842503189409,0.2889788496567435,0.0,153.09235950784293,0.16589287499748073,success,
125.2,10.0,0.0,246.22,0.005994842503189409,1.0,0.0,153.09363827209293,0.16601379099654887,success,
125.2,10.0,0.0,246.22,0.021544346900318846,0.0006437420512864843,0.0,,,meta_stable,
125.2,10.0,0.0,246.22,0.021544346900318846,0.0014564629738865198,0.0,113.45261373807688,0.4178874211811853,success,
125.2,10.0,0.0,246.22,0.021544346900318846,0.0032952397471364323,0.0,137.72423864958537,0.21055277458496807,success,
125.2,10.0,0.0,246.22,0.021544346900318846,0.007455462435912102,0.0,146.76398735811557,0.17995497008477157,success,
125.2,10.0,0.0,246.22,0.021544346900318846,0.01686794418573003,0.0,,,no_transition,
125.2,10.0,0.0,246.22,0.021544346900318846,0.03816363418080776,0.0,152.11588612360134,0.16783389407194724,success,
125.2,10.0,0.0,246.22,0.021544346900318846,0.0863450197516458,0.0,152.81347902471055,0.16650497168761547,success,
125.2,10.0,0.0,246.22,0.021544346900318846,0.19535514884642202,0.0,153.11035880531767,0.16583965565204115,success,
125.2,10.0,0.0,246.22,0.021544346900318846,0.44198998726941996,0.0,153.22440223782945,0.1655350568897904,success,
125.2,10.0,0.0,246.22,0.021544346900318846,1.0,0.0,153.24915657118956,0.16548421444071248,success,
125.2,10.0,0.0,246.22,0.07742636826811278,0.01062588405125904,0.0,,,meta_stable,
125.2,10.0,0.0,246.22,0.07742636826811278,0.017605884252710764,0.0,102.64022631370922,0.41033178421284744,success,
125.2,10.0,0.0,246.22,0.07742636826811278,0.02917095263081867,0.0,126.48032002978668,0.2463702684508817,success,
125.2,10.0,0.0,246.22,0.07742636826811278,0.04833295875260838,0.0,138.39123427120833,0.1963996273634836,success,
125.2,10.0,0.0,246.22,0.07742636826811278,0.08008222876181678,0.0,144.93853969915983,0.18044039179340488,success,
125.2,10.0,0.0,246.22,0.07742636826811278,0.13268716687272655,0.0,,,no_transition,
125.2,10.0,0.0,246.22,0.07742636826811278,0.21984758072948718,0.0,,,no_transition,
125.2,10.0,0.0,246.22,0.07742636826811278,0.3642624972087114,0.0,152.14540690485725,0.16737781275300978,success,
125.2,10.0,0.0,246.22,0.07742636826811278,0.6035416283975047,0.0,152.8711614480105,0.16595330935393626,success,
125.2,10.0,0.0,246.22,0.07742636826811278,1.0,0.0,153.25916631763542,0.16512737319854642,success,
125.2,10.0,0.0,246.22,0.2782559402207126,0.14619662549892692,0.0,,,meta_stable,
125.2,10.0,0.0,246.22,0.2782559402207126,0.18101813555516805,0.0,79.57014410189672,0.6021979099715187,success,
125.2,10.0,0.0,246.22,0.2782559402207126,0.224133527624478,0.0,100.31759249883562,0.39692757279834884,success,
125.2,10.0,0.0,246.22,0.2782559402207126,0.2775182610920357,0.0,113.90170784313509,0.30255745795144917,success,
125.2,10.0,0.0,246.22,0.2782559402207126,0.3436183156345245,0.0,123.53821590357518,0.25348362274527203,success,
125.2,10.0,0.0,246.22,0.2782559402207126,0.42546226102342855,0.0,130.65307110719027,0.22126462854408077,success,
125.2,10.0,0.0,246.22,0.2782559402207126,0.526800020019016,0.0,136.03193404260517,0.20167472381516688,success,
125.2,10.0,0.0,246.22,0.2782559402207126,0.6522746821879787,0.0,140.1586386656449,0.19026719390748748,success,
125.2,10.0,0.0,246.22,0.2782559402207126,0.8076352408036556,0.0,143.35323818130098,0.18306071358226203,success,
125.2,10.0,0.0,246.22,0.2782559402207126,1.0,0.0,145.83730080976383,0.17812456647711958,success,
125.2,20.0,0.0,246.22,1e-05,0.0008176463618271729,0.0,158.85108713256878,0.15092646068954055,success,
125.2,20.0,0.0,246.22,1e-05,0.0019883590946941803,0.0,158.85108723358172,0.15091559952055073,success,
125.2,20.0,0.0,246.22,1e-05,0.004835307871508313,0.0,158.85108747953018,0.1509538982666917,success,
125.2,20.0,0.0,246.22,1e-05,0.011758541138096693,0.0,158.8510880513717,0.15092193404144968,success,
125.2,20.0,0.0,246.22,1e-05,0.028594516289442158,0.0,158.8510893333698,0.15092285036601658,success,
125.2,20.0,0.0,246.22,1e-05,0.06953637804421735,0.0,158.85109199569618,0.1509620517295063,success,
125.2,20.0,0.0,246.22,1e-05,0.16909913154549958,0.0,158.85109698045883,0.15095984719953132,success,
125.2,20.0,0.0,246.22,1e-05,0.4112166479430272,0.0,158.8511053683934,0.15097396196089383,success,
125.2,20.0,0.0,246.22,3.5938136638046256e-05,0.00033490830724412394,0.0,158.85090379048498,0.1509293187146832,success,
125.2,20.0,0.0,246.22,3.5938136638046256e-05,0.0008147891972645371,0.0,158.8509039414749,0.1509717691984547,success,
125.2,20.0,0.0,246.22,3.5938136638046256e-05,0.001982278198596807,0.0,158.85090430832162,0.15091760393725467,success,
125.2,20.0,0.0,246.22,3.5938136638046256e-05,0.004822630037099574,0.0,158.85090518458682,0.15092581679401199,success,
125.2,20.0,0.0,246.22,3.5938136638046256e-05,0.011732843801237626,0.0,158.85090723696646,0.15094556838159406,success,
125.2,20.0,0.0,246.22,3.5938136638046256e-05,0.02854451255958905,0.0,158.85091185619194,0.15102224436197464,success,
125.2,20.0,0.0,246.22,3.5938136638046256e-05,0.06944515848566817,0.0,158.85092140794697,0.15093641842151118,success,
125.2,20.0,0.0,246.22,3.5938136638046256e-05,0.16895121354873135,0.0,158.85093937631143,0.15080283968864103,success,
125.2,20.0,0.0,246.22,3.5938136638046256e-05,0.41103675449858657,0.0,158.85096947711017,0.15093835808109224,success,
125.2,20.0,0.0,246.22,3.5938136638046256e-05,1.0,0.0,158.85101553416956,0.1509676073875179,success,
125.2,20.0,0.0,246.22,0.0001291549665014884,0.00033018060151002664,0.0,158.85024469230774,0.1509375602732253,success,
125.2,20.0,0.0,246.22,0.0001291549665014884,0.0008045572213437073,0.0,158.85024522891672,0.15092526228805733,success,
125.2,20.0,0.0,246.22,0.0001291549665014884,0.0019604795662008343,0.0,158.85024679964948,0.15125363477763565,success,
125.2,20.0,0.0,246.22,0.0001291549665014884,0.004777137073074721,0.0,158.8502496709063,0.15092236559936575,success,
125.2,20.0,0.0,246.22,0.0001291549665014884,0.011640538880580762,0.0,158.85025701996557,0.15093972857464352,success,
125.2,20.0,0.0,246.22,0.0001291549665014884,0.028364717896423863,0.0,158.85027353378132,0.1509031976529217,success,
125.2,20.0,0.0,246.22,0.0001291549665014884,0.06911683639370889,0.0,158.85030790849183,0.15086926662263253,success,
125.2,20.0,0.0,246.22,0.0001291549665014884,0.1684182825480176,0.0,158.85037234773623,0.15090570820769006,success,
125.2,20.0,0.0,246.22,0.0001291549665014884,0.41038796589083554,0.0,158.85048081391687,0.15091552422240073,success,
125.2,20.0,0.0,246.22,0.0001291549665014884,1.0,0.0,158.85064661480436,0.1509253884545986,success,
125.2,20.0,0.0,246.22,0.0004641588833612782,0.0003134675202656601,0.0,158.84787140838608,0.15090073952474414,success,
125.2,20.0,0.0,246.22,0.0004641588833612782,0.0007682533937577146,0.0,158.84787328814755,0.15095205254367272,success,
125.2,20.0,0.0,246.22,0.0004641588833612782,0.0018828530513146846,0.0,158.84787786323838,0.15093808258025943,success,
125.2,20.0,0.0,246.22,0.0004641588833612782,0.004614539475712423,0.0,158.84788892157695,0.1510000116116433,success,
125.2,20.0,0.0,246.22,0.0004641588833612782,0.011309419265640514,0.0,158.84791505386406,0.15107094179072145,success,
125.2,20.0,0.0,246.22,0.0004641588833612782,0.027717384323880826,0.0,158.8479739350362,0.15096424380511986,success,
125.2,20.0,0.0,246.22,0.0004641588833612782,0.06793040170433577,0.0,158.84809718492926,0.15091396463739337,success,
